"","biz_id","price_range","credit_cards2","take_outs","smoke","noise","reservation","waiter","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual"
"12080","a4bvXlGHgS6yUDp9YMcnZA","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"12081","DPXobjIYxAhcpn-GiNVd2w","2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12082","7Q19H5nM3oFRyCg_j0QV1A","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12083","-KEU36ohRQb19mrbA65Y3Q","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12084","ke3RFq3mHEAoJE_kkRNhiQ","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12093","I2tzm9Xex2Aa8wBuRsqskg","3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12095","Rq-rzr3-e4xR_-QTmzY0Vg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12099","_NWot0cb2Ug3-IzXQY2THw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12101","Aisjvk-fZVwAcGsN4NlviA","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12102","Fa48nm4dZwGNrXo2XDoZgg","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"12104","mFcB-ohmJIi1xuZadKbuww","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12109","b9svM7RoDUAVnzjFBmf3Ow","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12111","QoTOOE-gVN4ELZU373qZxQ","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12113","mVcSgP9JneHL4oz9FQPhnw","2",1,1,0,3,0,1,0,0,0,0,0,0,0,0,0
"12114","hJVt1P4FOvj-soabliLdaA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12115","OsnMkHS9f5NUm6_x3pCBkQ","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12117","24g1ECQgdTw3BHokYCFWZA","2",1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"12123","Adjy6wjncsbWpRMo5-FlbQ","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12124","tTpuIfDa0dtZ_UZpA37SqA","2",1,1,0,1,0,1,0,0,0,1,0,0,1,0,1
"12125","9f4cTpQh7E4HB1Tl8Hk72w","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12126","lNagDCZhArcztrgkYnP7Nw","2",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"12127","u2hGxSbpIOZZ3KliIELuTQ","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12130","s2lCXuJ3fUWf5Itf9QnrMQ","2",1,1,2,4,0,1,0,0,0,0,0,0,0,0,1
"12131","v1ocqAm5soWTNPttLQhSZw","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12132","gZZ0GuvkaYVkpy3C4iyHBA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12134","jch1dxmn8_O_HdBEyw8wkg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12142","Pl1qDTX90DSLHo-ZAlAh9w","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12144","eOKOOh1qie10HmdtLErp0Q","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"12147","FB8rHyZSWZareFx9-bXGEw","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"12150","apCfJVnRyaw6oVUBKujpUQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12153","3w1F-75RGcN9oRhBF9uYFQ","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12156","dmyytmVobrPfPO6IrKbjuQ","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12157","GSsq_y2PfYBzn51gAG_c7Q","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12158","DAOoaurZxekzu5ZrYAT8gA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12159","MFlkmsxlDloSiEd8SLjnAQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12164","KqL_fhenaRRDBiuxU2wd0w","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12165","136zvrfN6Kpr9tFj3OMNUQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12166","g2jHP8cPKY253Tw0TKQQ5g","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12177","r_zSKJm5f_x79IXx27mtRw","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"12180","x8I3XYa6CbI9REIJpDFtQA","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"12181","NYBx4sdSVrN-I5Q8RfLMPg","2",1,1,0,3,0,1,0,0,0,0,0,0,0,0,0
"12182","5EWVJZd9cSAMwkrwgOFd6Q","1",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"12185","enbTOcl7WNgsjsAtmhvDRA","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12186","1J6fSg7Vd3gycjkqT7jW9Q","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12187","UeYT4UMnfpb9lJkmKnz17w","2",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"12188","fTVI61ab7m4nlDafhL1HQw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12189","6v0vQm3wXzaFoEywvpbnqg","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12190","uLzb0n7iYbaTZKeta1RDAw","1",0,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12191","9Y5kXneSwv-l-8TODZWQAQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12199","Jt1tVmCN1jwnXc3sSULqTQ","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12202","F9DzmPw1qJJ-Ma2PApRrYQ","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12203","RT5wObZvCb5QerxXeHE8Yg","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12204","_zksiS8qbYcn9GMi6kqhoA","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12205","ZWbvjFC_qE21JUpGlAU0Cw","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12207","tU8wF7wVPct7i_tM31dGgw","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12211","81a6sTDzNzsRsoUETeoBRA","3",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"12213","R7SVavAsjzN3wy825PiOEg","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12216","O02Z6r9mO3tORhD5ynWPeg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12219","2DmNeO4CwPWj27QBbq_mfg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12220","1sdIDMz5ntCHrClzCgjgJA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12221","t0Gxm6go3sJIO5ySDCDCTQ","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12222","b8olDL4gMsQXBT1NqBkhWg","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12225","dec2TzjQ1skgmugHKJyLwQ","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12226","B5hhRbxDIADG-bFaQIEWag","1",1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"12230","gxjeuQkQp_-QIDKxazivVw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12233","T4xDWJmncwuJ3P2RPczAfQ","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12234","o2e_M8SqL6IJ9_Ih0yQkMA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12235","6Sc8im9TcN8-sf8YH_OrAQ","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12238","xqH1PdNn1P-D0snRdfZXAA","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12241","g5csdtYUt97hkexFMCVf-g","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12242","6MxbrPOLk6UNDiET8ZEGog","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12244","c7w3xdTh2IbiCJXg1Opc8Q","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12247","WN84dC3msw5ICSpVj604GQ","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12248","zblaXjzHKgT0yLZpf4bg_w","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12250","FtpMkJJ9Vq5cVmP3EsekBA","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"12255","1B5vpxnZYXKil_k5d5MpEQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12259","nInabwjYRoTe8nc6X_dYkg","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12261","C43Cd23SLljV-0XJhmk4YQ","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12270","x-YyGmE9tIXAUdg_4Py5KA","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12275","5npcHq7cvdJlgQen_1n80Q","2",1,1,0,2,1,1,0,0,0,0,0,0,1,0,1
"12278","OedV_QX8aD7MeLqshhWkCQ","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"12280","awT0OaO_dX9zGJly6wGFaw","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12287","s1yK3pq7X1BwtFr1rprwMQ","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12289","5weJ3DRKwvQ9claomkYq9w","2",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12292","Y-PnvV-q4HYLIy19ubVmXQ","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,1
"12294","yvKdAMBtLPAO3rqeVjW0GA","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12299","mQ6_slsCd8-c8WFNtESnqw","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"12301","j0yrLV3oSceCd9FYqB9Q0Q","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12302","6H2c3qMbO5vAJmiTBRXI4Q","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12303","x6SFC7qtuuyI94SH7e-GwA","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12304","VtHKaOSOPhZqDGf85X1oiw","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"12305","ilAHA82RvrT2p04qYh1LWw","1",1,1,0,4,0,1,0,0,0,0,0,0,0,0,1
"12306","f0y7I6oNPKdKNW4eQyZb3w","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12309","JEreQgso7MH_Io3DXGsEOw","3",1,0,0,2,1,1,1,0,0,0,0,1,0,1,0
"12311","SFhCBEwULQAfEtd8hPdbyQ","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"12312","eGevCRobYnA_HSj60sEWvQ","2",1,1,0,2,0,1,0,0,0,1,0,0,0,0,1
"12313","7PS_ozDjv5NnpdZGcOsDvQ","2",1,1,0,3,1,1,0,0,0,0,0,0,0,0,0
"12325","MVOTSYP8m-PcI3SqVJTKDg","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12327","oPH_GZyKw_QzPAV-TG0x1A","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12328","s10bPHjLAK5bvuK1_j3GsA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12329","8qrICL2tS2Rq7b5gxUdQwQ","1",1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"12330","fgVwzwERnAicqg38PawxsA","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"12331","9Qt1pt0pk2VWz0chdGk-jw","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12335","Rny7GQ3cnkjZYb78n3EEiA","3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12337","u-VxYYupPzLHJph6XNUe2A","1",1,1,0,3,0,1,0,0,0,0,1,0,0,0,0
"12338","GQOUcI_eUFjuczwwT7okOA","3",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12339","LGAmOIbwXPgC5z87vI5fcw","1",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"12340","kbRp8hTFtIhE5kblOQLjaw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12348","mVIHgIkaLHMCdGUE2XCxvw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12349","n0bviA6AXJVHb7IP8ui4rA","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12356","EumAgFD4U9FGRJPW2g1FLg","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12361","LsU2nh3DREZCmV8ZgiSc5A","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12363","A-ZhvQa5A-XSqZB3HH6TVw","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"12364","o3TruOSgOwNgx08QosuWTw","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12365","mxrXVZWc6PWk81gvOVNOUw","2",1,1,0,2,1,1,0,0,0,0,0,1,0,0,1
"12367","6Tfcr1Hp9eGYFcIpSsCVow","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12370","6YviEaoGQG3Kd-BbMn5iow","1",1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
"12372","cIAd1K3INw6se9MX7Usi7A","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12376","c2WLZLpvNG2VLOfjjqKrkw","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12377","DIE-uibTyNQscPC47tbFJA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12379","NN8TD3uh2aOmWPAJJcCJ6w","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12380","VTyfRdPJS3AVZOWDXIAhyQ","2",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12385","LNcnrgITSvZkPBdxbbXbbA","2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12393","7UZQ6qGX8lP7a3jokfYVjQ","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12394","BQ0DSBD_xk441ESKonwjfw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12395","8jTAfGcJMLs9VNcG4dndNQ","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12397","jYXgsMgpoGm1ZrHYT0CM0w","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12401","AAkqVCuUGIP0gvY42_CRYA","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"12407","DcrM4hwDcU2G6vuh2cnaYQ","3",1,1,0,2,1,1,1,0,0,0,0,1,1,0,0
"12408","IkSF5GEHcl7DePGlXksl5A","1",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12411","I0F2Gj5mUjKlidYjquqX2Q","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12412","4Bs0OFu3yqUz5TyrJjhPKw","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"12415","fMqEPInEm9Fl5h8oJWPEjA","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12419","tw96kuL9L7vmAMT7wAlllg","0",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"12420","AE7TfOrefJCI_qTvUoAezA","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12421","H6cA63f-OWXlmxcUsL4aZA","2",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"12422","PEHJjxdw11TGFma9Zhz3ng","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12429","H83uIqLKcOSFcmJhXmc-lA","1",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"12430","08MvFb65fOz2iET3iRqUOQ","0",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"12433","JZntvoS8HBA6TK4HuimDmg","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12434","ugzBjxLS8wchZcASnHJO2g","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"12435","aVNZqbolVkb3o0iGCmZO4w","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12436","RdzsxC8Q3ybBcJohpywSwQ","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12437","0EsThEHD8nqv4qdsnVeGyQ","0",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12441","ZPz_yTApvQcNyINEFsCpOw","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"12442","zZmhEpiVpRfFQid87-pcOQ","1",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12445","P9JOqvTEZfzYq7qom2Qxzw","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12447","kiCEQlrmpji09pKQua4TVQ","3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12450","09Kv1q51BlUyLznzNnL5Xw","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12454","SgGINtDKQgoXoAnQgrDKDg","1",1,1,0,3,0,1,0,0,0,0,0,0,0,0,1
"12455","Ho1cBoj4aB7U0zJ4cAWHbA","1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12456","5OX1kKlNHCaDmGq4qrFBmQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12457","4NUPXAeVugpuSEZs_rCjDQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12459","pOQpwDJMikAgrM8BW3iHnw","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"12462","rfAifR-peeyLh3-deq-G4A","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12463","gsNv5QNfuFnD8eMhejSmGg","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12464","5cqsXjF-SbP75UNufHt6Ew","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12466","U_CvxSM9epIi8u5A0jOUVw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12468","svxvY11GxtzPDzDef7igZw","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12469","Me6hKl5pjH2KCuxLZm6pzQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12471","xcm38ca6C5iZLK9kMuuVwg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12475","gI4jThFNwy73SzaNvi-1dw","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12478","-pJVjm0t4F6sNHo77HlQKA","2",1,1,2,2,0,1,0,0,0,0,0,0,0,0,1
"12483","byhwHi0lhYdyY5kSpuqoaQ","2",1,1,0,2,1,1,0,0,0,0,0,1,0,0,0
"12484","QCTeeNlAXuSUJHb9eXnqpw","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12485","o5ybM8XvHaKSVFZKBZDwXQ","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12486","SmThJ_okG7QQzOz_Wm0Ezg","1",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"12487","Fb5ZL4VkO2Yfx-bNJexAkg","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12488","TizJmnlHPRU9FLWwMDASVw","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12489","ykfTh6HI219NoMsWBxulxw","1",1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
"12492","l6ymDZz4ZJZGGwBNVUzfYA","1",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"12501","AibBhSh7lGTcmy4EzWYTZQ","2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12502","lHFsO4nIwwgjC_oQYqfAPg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12503","VDc-rdcn1xnpOLb3eMpO3w","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12505","E4_d8XPdOXqCGhqdvfzGlA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12506","j0mNAIzwRH1QHTuMQaYX1g","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12509","e9nN4XxjdHj4qtKCOPq_vg","1",0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"12510","xUrjU9S-xbTlaL-b5k4p1Q","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12513","nEjSChgFV3hKhJx9y8EzLQ","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12514","fVJge-YF3sWetiEDD-hIHA","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12516","8SvCSiGwtaGL2Z78tRSSlQ","2",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"12517","ItbsW1AD8bRMRFr4eOIHvw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12520","m2ApVSoDA-wVKSc4H9fvZg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12523","SzUtb20AMaMa5u_AFbzX7w","2",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12524","yZSxQT84u6CL_lmfHKMMNQ","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12525","xpAOSN2hrO7lX_XEWhPgFg","1",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12527","nk6_ipMkmUvUtq6Xvncf0A","2",1,1,0,2,0,1,0,0,0,0,0,0,1,0,0
"12529","J1SyE2sa9WHPHm-aOSl3fg","2",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12534","8Paw2C-StKOx7C5nSYNX1A","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12536","Nwh2N0k-u4q_dV2VLY4Fgw","1",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"12539","xdsa_jxitBs2akh_6BYP2A","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12541","7IlOc6v_wHXLm5GFPGF0Fg","1",1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"12543","A8EctoAhe3cS7tBmRAaoDA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12544","IzE2C8U4IKdXG3qh1-TKZA","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12546","hre_4sjNAo9jYE6PfhRuAw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12548","h2ewvzx8enIwYhNbtIpcZw","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12549","t4aP7ksa716XY6S4EsWFqw","1",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"12553","rkIK55cyfE8al9yub-4YHQ","2",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"12555","corPOxxIBRJ7DSpryYvorw","3",1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
"12556","zofs5Ig8kgvtFyp3ySoSBA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12561","OYmi0Aanp2F1pPCvfe6CDw","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12562","GjY3YczfF_wT7-euVoSbWQ","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12564","yN5MaHx7AGNhLMgUaQu0cA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12567","YJJx6rYfHQtmBd3qq-Lcbw","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12571","9OtcE1XTl3xeB-icTU15FQ","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12573","7gU09QvdWByEsgr45JQ-rA","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"12574","1mzM1-IeDhPOmWXaHOUbmw","1",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"12576","04HakCR6gEeRYNAoKxkppQ","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12577","hcOia8ZrDw39ukBaI5CAMw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12581","40_99L6HTtK_eHHT_tCjmw","2",1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"12583","Edqm-93Wq4idqu6_azISig","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12587","f9C_VGKugf3g_k6x9uCi2g","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12588","WJ7rJxbkXqr62koXzR8tXg","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12589","6cy2C9aBXUwkrh4bY1DApw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12593","Kqn4J9NTgZdMAnV4HuYh5A","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12595","E28ht8IEiO6FZbKktSo0Xw","3",1,1,0,2,1,1,0,0,0,0,0,0,1,0,1
"12596","DfJRq4pqowfdTB4iTAENjQ","2",1,1,0,2,0,1,0,0,0,0,1,0,0,0,0
"12601","ggBkO170QkYZAezFGMKYjQ","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12603","FEoPUi4XB8J8UHMfsGMV2g","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12604","WJeSI2oOM6NCqOzuMKDPGA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12607","atbvu3MxnDgpQfZgvPZz2Q","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12608","OSL98Keoc2FSNx4a3ge5Uw","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12609","yJ6E8ICe7jOE7bC8F17rLA","2",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"12610","F8sD8-VRr5RLCuxOY7SVaA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12612","nH4CEJwrRXPxhfdL2pz3MA","1",1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"12613","1Kkm56pwHgSUSQNhn9_hkw","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12615","Bvw2qmZkzIJERXktRSl8Xw","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12618","mlK98WCvWNn5hkiLtscQTg","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12619","UP4f6bbLelwe-Yltxkc4CQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,1,0
"12620","tE3uoIhFGAc6-ZYM7lpjWQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12625","QIP6aoXCKulX_M8h-RBhNA","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12630","TMdHhDI7jYQ9206dtvrBgA","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"12633","4zBdx_EZFaDFJ9MvqxYNeg","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"12635","5yT-0wF-QK_xAnFkymam6g","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12638","qP1qB2BZRmrdsh3ZScttiA","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12640","JMjjXpNR4EAooX6jtwNEaw","1",1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
"12643","8gwpcfNmyWauK4rU8YG7rg","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12645","xjNrD2KlDvY2mA1JceVCZA","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
